2026-02-06 08:42:00 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer_wavlm_align.py:105 - INFO ] 从baseline预训练权重中加载
2026-02-06 08:42:01 [/mnt/ConvTasNet/ConvTasNet_Separation/trainer_wavlm_align.py:108 - INFO ] 从Wavlm预训练权重中加载
2026-02-08 17:22:30 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:280 - INFO ] <epoch: 35, iter:1400, lr:6.250e-05, loss:-0.397, batch:1400 utterances> 
2026-02-08 17:22:46 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:284 - INFO ] <epoch: 35, lr:6.250e-05, loss:0.484, Total time:2.772 min> 
2026-02-08 17:22:46 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:311 - INFO ] no improvement, best loss: 0.1821
2026-02-08 17:23:04 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:235 - INFO ] Training model ......
2026-02-08 17:23:50 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:200, lr:6.250e-05, loss:-5.182, batch:200 utterances> 
2026-02-08 17:24:36 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:400, lr:6.250e-05, loss:-2.717, batch:400 utterances> 
2026-02-08 17:25:21 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:600, lr:6.250e-05, loss:-4.083, batch:600 utterances> 
2026-02-08 17:26:07 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:800, lr:6.250e-05, loss:-3.888, batch:800 utterances> 
2026-02-08 17:26:53 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:1000, lr:6.250e-05, loss:-3.386, batch:1000 utterances> 
2026-02-08 17:27:39 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:1200, lr:6.250e-05, loss:-2.889, batch:1200 utterances> 
2026-02-08 17:28:25 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:1400, lr:6.250e-05, loss:-4.001, batch:1400 utterances> 
2026-02-08 17:29:10 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:1600, lr:6.250e-05, loss:-3.333, batch:1600 utterances> 
2026-02-08 17:29:56 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:1800, lr:6.250e-05, loss:-4.388, batch:1800 utterances> 
2026-02-08 17:30:42 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:2000, lr:6.250e-05, loss:-2.901, batch:2000 utterances> 
2026-02-08 17:31:28 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:2200, lr:6.250e-05, loss:-3.206, batch:2200 utterances> 
2026-02-08 17:32:14 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:2400, lr:6.250e-05, loss:-4.879, batch:2400 utterances> 
2026-02-08 17:32:59 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:2600, lr:6.250e-05, loss:-3.615, batch:2600 utterances> 
2026-02-08 17:33:45 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:2800, lr:6.250e-05, loss:-5.393, batch:2800 utterances> 
2026-02-08 17:34:31 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:3000, lr:6.250e-05, loss:-4.516, batch:3000 utterances> 
2026-02-08 17:35:16 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:3200, lr:6.250e-05, loss:-4.771, batch:3200 utterances> 
2026-02-08 17:36:02 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:3400, lr:6.250e-05, loss:-2.230, batch:3400 utterances> 
2026-02-08 17:36:48 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:3600, lr:6.250e-05, loss:-3.476, batch:3600 utterances> 
2026-02-08 17:37:34 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:3800, lr:6.250e-05, loss:-3.444, batch:3800 utterances> 
2026-02-08 17:38:20 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:4000, lr:6.250e-05, loss:-2.003, batch:4000 utterances> 
2026-02-08 17:39:05 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:4200, lr:6.250e-05, loss:-3.371, batch:4200 utterances> 
2026-02-08 17:39:51 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:4400, lr:6.250e-05, loss:-3.123, batch:4400 utterances> 
2026-02-08 17:40:37 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:4600, lr:6.250e-05, loss:-2.870, batch:4600 utterances> 
2026-02-08 17:41:23 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:4800, lr:6.250e-05, loss:-3.088, batch:4800 utterances> 
2026-02-08 17:42:10 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:5000, lr:6.250e-05, loss:-4.294, batch:5000 utterances> 
2026-02-08 17:42:56 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:5200, lr:6.250e-05, loss:-4.353, batch:5200 utterances> 
2026-02-08 17:43:42 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:5400, lr:6.250e-05, loss:-2.747, batch:5400 utterances> 
2026-02-08 17:44:28 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:5600, lr:6.250e-05, loss:-2.811, batch:5600 utterances> 
2026-02-08 17:45:14 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:5800, lr:6.250e-05, loss:-4.027, batch:5800 utterances> 
2026-02-08 17:46:00 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:6000, lr:6.250e-05, loss:-2.977, batch:6000 utterances> 
2026-02-08 17:46:46 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:6200, lr:6.250e-05, loss:-3.947, batch:6200 utterances> 
2026-02-08 17:47:31 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:6400, lr:6.250e-05, loss:-3.883, batch:6400 utterances> 
2026-02-08 17:48:17 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:6600, lr:6.250e-05, loss:-4.278, batch:6600 utterances> 
2026-02-08 17:49:03 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:6800, lr:6.250e-05, loss:-5.002, batch:6800 utterances> 
2026-02-08 17:49:49 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:7000, lr:6.250e-05, loss:-4.893, batch:7000 utterances> 
2026-02-08 17:50:35 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:7200, lr:6.250e-05, loss:-2.911, batch:7200 utterances> 
2026-02-08 17:51:21 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:7400, lr:6.250e-05, loss:-4.972, batch:7400 utterances> 
2026-02-08 17:52:07 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:7600, lr:6.250e-05, loss:-3.223, batch:7600 utterances> 
2026-02-08 17:52:52 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:7800, lr:6.250e-05, loss:-4.574, batch:7800 utterances> 
2026-02-08 17:53:38 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:8000, lr:6.250e-05, loss:-3.440, batch:8000 utterances> 
2026-02-08 17:54:24 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:8200, lr:6.250e-05, loss:-3.819, batch:8200 utterances> 
2026-02-08 17:55:10 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:8400, lr:6.250e-05, loss:-3.851, batch:8400 utterances> 
2026-02-08 17:55:56 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:8600, lr:6.250e-05, loss:-3.374, batch:8600 utterances> 
2026-02-08 17:56:41 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:8800, lr:6.250e-05, loss:-4.902, batch:8800 utterances> 
2026-02-08 17:57:28 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:9000, lr:6.250e-05, loss:-3.781, batch:9000 utterances> 
2026-02-08 17:58:15 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:9200, lr:6.250e-05, loss:-2.817, batch:9200 utterances> 
2026-02-08 17:59:02 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:9400, lr:6.250e-05, loss:-4.188, batch:9400 utterances> 
2026-02-08 17:59:50 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:9600, lr:6.250e-05, loss:-3.950, batch:9600 utterances> 
2026-02-08 18:00:37 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:9800, lr:6.250e-05, loss:-2.038, batch:9800 utterances> 
2026-02-08 18:01:24 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:10000, lr:6.250e-05, loss:-4.097, batch:10000 utterances> 
2026-02-08 18:02:11 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:10200, lr:6.250e-05, loss:-3.592, batch:10200 utterances> 
2026-02-08 18:02:57 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:10400, lr:6.250e-05, loss:-4.204, batch:10400 utterances> 
2026-02-08 18:03:44 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:10600, lr:6.250e-05, loss:-4.898, batch:10600 utterances> 
2026-02-08 18:04:30 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:10800, lr:6.250e-05, loss:-3.985, batch:10800 utterances> 
2026-02-08 18:05:16 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:11000, lr:6.250e-05, loss:-3.962, batch:11000 utterances> 
2026-02-08 18:06:02 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:11200, lr:6.250e-05, loss:-4.272, batch:11200 utterances> 
2026-02-08 18:06:48 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:11400, lr:6.250e-05, loss:-3.701, batch:11400 utterances> 
2026-02-08 18:07:34 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:11600, lr:6.250e-05, loss:-4.128, batch:11600 utterances> 
2026-02-08 18:08:20 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:11800, lr:6.250e-05, loss:-3.186, batch:11800 utterances> 
2026-02-08 18:09:06 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:12000, lr:6.250e-05, loss:-4.210, batch:12000 utterances> 
2026-02-08 18:09:52 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:12200, lr:6.250e-05, loss:-3.852, batch:12200 utterances> 
2026-02-08 18:10:38 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:12400, lr:6.250e-05, loss:-4.291, batch:12400 utterances> 
2026-02-08 18:11:24 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:12600, lr:6.250e-05, loss:-3.386, batch:12600 utterances> 
2026-02-08 18:12:10 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:12800, lr:6.250e-05, loss:-2.673, batch:12800 utterances> 
2026-02-08 18:12:56 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:13000, lr:6.250e-05, loss:-2.800, batch:13000 utterances> 
2026-02-08 18:13:42 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 36, iter:13200, lr:6.250e-05, loss:-4.228, batch:13200 utterances> 
2026-02-08 18:14:24 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:257 - INFO ] <epoch: 36, lr:6.250e-05, loss:-3.734, Total time:51.333 min> 
2026-02-08 18:14:24 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:265 - INFO ] Validation model ......
2026-02-08 18:14:46 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:280 - INFO ] <epoch: 36, iter:200, lr:6.250e-05, loss:0.689, batch:200 utterances> 
2026-02-08 18:15:07 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:280 - INFO ] <epoch: 36, iter:400, lr:6.250e-05, loss:2.134, batch:400 utterances> 
2026-02-08 18:15:29 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:280 - INFO ] <epoch: 36, iter:600, lr:6.250e-05, loss:0.290, batch:600 utterances> 
2026-02-08 18:15:50 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:280 - INFO ] <epoch: 36, iter:800, lr:6.250e-05, loss:2.357, batch:800 utterances> 
2026-02-08 18:16:11 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:280 - INFO ] <epoch: 36, iter:1000, lr:6.250e-05, loss:0.463, batch:1000 utterances> 
2026-02-08 18:16:33 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:280 - INFO ] <epoch: 36, iter:1200, lr:6.250e-05, loss:0.384, batch:1200 utterances> 
2026-02-08 18:16:55 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:280 - INFO ] <epoch: 36, iter:1400, lr:6.250e-05, loss:0.014, batch:1400 utterances> 
2026-02-08 18:17:11 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:284 - INFO ] <epoch: 36, lr:6.250e-05, loss:0.947, Total time:2.783 min> 
2026-02-08 18:17:11 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:311 - INFO ] no improvement, best loss: 0.1821
2026-02-08 18:17:24 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:235 - INFO ] Training model ......
2026-02-08 18:18:09 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:200, lr:6.250e-05, loss:-3.277, batch:200 utterances> 
2026-02-08 18:18:55 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:400, lr:6.250e-05, loss:-1.721, batch:400 utterances> 
2026-02-08 18:19:42 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:600, lr:6.250e-05, loss:-4.052, batch:600 utterances> 
2026-02-08 18:20:27 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:800, lr:6.250e-05, loss:-3.269, batch:800 utterances> 
2026-02-08 18:21:13 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:1000, lr:6.250e-05, loss:-3.431, batch:1000 utterances> 
2026-02-08 18:21:59 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:1200, lr:6.250e-05, loss:-2.944, batch:1200 utterances> 
2026-02-08 18:22:45 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:1400, lr:6.250e-05, loss:-4.382, batch:1400 utterances> 
2026-02-08 18:23:31 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:1600, lr:6.250e-05, loss:-2.549, batch:1600 utterances> 
2026-02-08 18:24:17 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:1800, lr:6.250e-05, loss:-3.212, batch:1800 utterances> 
2026-02-08 18:25:02 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:2000, lr:6.250e-05, loss:-4.405, batch:2000 utterances> 
2026-02-08 18:25:48 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:2200, lr:6.250e-05, loss:-3.774, batch:2200 utterances> 
2026-02-08 18:26:34 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:2400, lr:6.250e-05, loss:-5.228, batch:2400 utterances> 
2026-02-08 18:27:20 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:2600, lr:6.250e-05, loss:-3.938, batch:2600 utterances> 
2026-02-08 18:28:06 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:2800, lr:6.250e-05, loss:-3.422, batch:2800 utterances> 
2026-02-08 18:28:52 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:3000, lr:6.250e-05, loss:-3.178, batch:3000 utterances> 
2026-02-08 18:29:38 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:3200, lr:6.250e-05, loss:-4.466, batch:3200 utterances> 
2026-02-08 18:30:24 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:3400, lr:6.250e-05, loss:-4.082, batch:3400 utterances> 
2026-02-08 18:31:09 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:3600, lr:6.250e-05, loss:-2.723, batch:3600 utterances> 
2026-02-08 18:31:55 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:3800, lr:6.250e-05, loss:-4.690, batch:3800 utterances> 
2026-02-08 18:32:41 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:4000, lr:6.250e-05, loss:-3.716, batch:4000 utterances> 
2026-02-08 18:33:27 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:4200, lr:6.250e-05, loss:-3.097, batch:4200 utterances> 
2026-02-08 18:34:13 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:4400, lr:6.250e-05, loss:-4.688, batch:4400 utterances> 
2026-02-08 18:34:59 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:4600, lr:6.250e-05, loss:-3.612, batch:4600 utterances> 
2026-02-08 18:35:44 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:4800, lr:6.250e-05, loss:-3.118, batch:4800 utterances> 
2026-02-08 18:36:30 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:5000, lr:6.250e-05, loss:-3.755, batch:5000 utterances> 
2026-02-08 18:37:16 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:5200, lr:6.250e-05, loss:-3.144, batch:5200 utterances> 
2026-02-08 18:38:02 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:5400, lr:6.250e-05, loss:-2.920, batch:5400 utterances> 
2026-02-08 18:38:47 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:5600, lr:6.250e-05, loss:-3.642, batch:5600 utterances> 
2026-02-08 18:39:33 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:5800, lr:6.250e-05, loss:-2.959, batch:5800 utterances> 
2026-02-08 18:40:19 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:6000, lr:6.250e-05, loss:-3.482, batch:6000 utterances> 
2026-02-08 18:41:04 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:6200, lr:6.250e-05, loss:-4.684, batch:6200 utterances> 
2026-02-08 18:41:51 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:6400, lr:6.250e-05, loss:-3.312, batch:6400 utterances> 
2026-02-08 18:42:37 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:6600, lr:6.250e-05, loss:-3.058, batch:6600 utterances> 
2026-02-08 18:43:23 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:6800, lr:6.250e-05, loss:-2.487, batch:6800 utterances> 
2026-02-08 18:44:09 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:7000, lr:6.250e-05, loss:-4.324, batch:7000 utterances> 
2026-02-08 18:44:55 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:7200, lr:6.250e-05, loss:-4.036, batch:7200 utterances> 
2026-02-08 18:45:42 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:7400, lr:6.250e-05, loss:-4.428, batch:7400 utterances> 
2026-02-08 18:46:29 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:7600, lr:6.250e-05, loss:-4.500, batch:7600 utterances> 
2026-02-08 18:47:16 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:7800, lr:6.250e-05, loss:-5.249, batch:7800 utterances> 
2026-02-08 18:48:03 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:8000, lr:6.250e-05, loss:-4.515, batch:8000 utterances> 
2026-02-08 18:48:52 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:8200, lr:6.250e-05, loss:-2.741, batch:8200 utterances> 
2026-02-08 18:49:39 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:8400, lr:6.250e-05, loss:-3.393, batch:8400 utterances> 
2026-02-08 18:50:26 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:8600, lr:6.250e-05, loss:-4.199, batch:8600 utterances> 
2026-02-08 18:51:13 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:8800, lr:6.250e-05, loss:-3.919, batch:8800 utterances> 
2026-02-08 18:51:59 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:9000, lr:6.250e-05, loss:-4.423, batch:9000 utterances> 
2026-02-08 18:52:46 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:9200, lr:6.250e-05, loss:-3.404, batch:9200 utterances> 
2026-02-08 18:53:33 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:9400, lr:6.250e-05, loss:-3.177, batch:9400 utterances> 
2026-02-08 18:54:20 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:9600, lr:6.250e-05, loss:-3.159, batch:9600 utterances> 
2026-02-08 18:55:07 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:9800, lr:6.250e-05, loss:-3.510, batch:9800 utterances> 
2026-02-08 18:55:54 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:10000, lr:6.250e-05, loss:-3.468, batch:10000 utterances> 
2026-02-08 18:56:40 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:10200, lr:6.250e-05, loss:-3.582, batch:10200 utterances> 
2026-02-08 18:57:27 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:10400, lr:6.250e-05, loss:-3.750, batch:10400 utterances> 
2026-02-08 18:58:14 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:10600, lr:6.250e-05, loss:-5.271, batch:10600 utterances> 
2026-02-08 18:59:01 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:10800, lr:6.250e-05, loss:-4.078, batch:10800 utterances> 
2026-02-08 18:59:48 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:11000, lr:6.250e-05, loss:-5.007, batch:11000 utterances> 
2026-02-08 19:00:35 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:11200, lr:6.250e-05, loss:-3.493, batch:11200 utterances> 
2026-02-08 19:01:21 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:11400, lr:6.250e-05, loss:-4.630, batch:11400 utterances> 
2026-02-08 19:02:08 [/home/student/zt/ConvTasNet/ConvTasNet_Separation/trainer.py:253 - INFO ] <epoch: 37, iter:11600, lr:6.250e-05, loss:-3.470, batch:11600 utterances> 
