2026-02-11 15:49:04 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:117 - INFO ] 从baseline预训练权重中加载
2026-02-11 15:49:04 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:120 - INFO ] 从Wavlm预训练权重中加载
2026-02-13 04:03:26 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:12000, lr:6.250e-05, loss:-4.018, batch:12000 utterances> 
2026-02-13 04:04:11 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:12200, lr:6.250e-05, loss:-4.982, batch:12200 utterances> 
2026-02-13 04:04:57 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:12400, lr:6.250e-05, loss:-5.037, batch:12400 utterances> 
2026-02-13 04:05:43 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:12600, lr:6.250e-05, loss:-4.814, batch:12600 utterances> 
2026-02-13 04:06:28 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:12800, lr:6.250e-05, loss:-4.953, batch:12800 utterances> 
2026-02-13 04:07:14 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:13000, lr:6.250e-05, loss:-5.175, batch:13000 utterances> 
2026-02-13 04:08:00 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:13200, lr:6.250e-05, loss:-4.369, batch:13200 utterances> 
2026-02-13 04:08:45 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:13400, lr:6.250e-05, loss:-5.867, batch:13400 utterances> 
2026-02-13 04:09:31 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:13600, lr:6.250e-05, loss:-5.484, batch:13600 utterances> 
2026-02-13 04:10:17 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:13800, lr:6.250e-05, loss:-5.774, batch:13800 utterances> 
2026-02-13 04:11:02 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:14000, lr:6.250e-05, loss:-4.298, batch:14000 utterances> 
2026-02-13 04:11:48 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:14200, lr:6.250e-05, loss:-4.274, batch:14200 utterances> 
2026-02-13 04:12:33 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:14400, lr:6.250e-05, loss:-5.027, batch:14400 utterances> 
2026-02-13 04:13:19 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:14600, lr:6.250e-05, loss:-4.726, batch:14600 utterances> 
2026-02-13 04:14:05 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:14800, lr:6.250e-05, loss:-4.456, batch:14800 utterances> 
2026-02-13 04:14:50 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:15000, lr:6.250e-05, loss:-4.352, batch:15000 utterances> 
2026-02-13 04:15:35 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:15200, lr:6.250e-05, loss:-5.437, batch:15200 utterances> 
2026-02-13 04:16:21 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:15400, lr:6.250e-05, loss:-5.635, batch:15400 utterances> 
2026-02-13 04:17:06 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:15600, lr:6.250e-05, loss:-4.955, batch:15600 utterances> 
2026-02-13 04:17:52 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:15800, lr:6.250e-05, loss:-4.405, batch:15800 utterances> 
2026-02-13 04:18:38 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 32, iter:16000, lr:6.250e-05, loss:-5.282, batch:16000 utterances> 
2026-02-13 04:18:51 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:259 - INFO ] <epoch: 32, lr:6.250e-05, loss:-5.108, Total time:61.122 min> 
2026-02-13 04:18:51 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:267 - INFO ] Validation model ......
2026-02-13 04:19:10 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 32, iter:200, lr:6.250e-05, loss:-0.428, batch:200 utterances> 
2026-02-13 04:19:27 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 32, iter:400, lr:6.250e-05, loss:0.710, batch:400 utterances> 
2026-02-13 04:19:44 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 32, iter:600, lr:6.250e-05, loss:0.966, batch:600 utterances> 
2026-02-13 04:20:00 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 32, iter:800, lr:6.250e-05, loss:0.397, batch:800 utterances> 
2026-02-13 04:20:17 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 32, iter:1000, lr:6.250e-05, loss:-0.045, batch:1000 utterances> 
2026-02-13 04:20:34 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 32, iter:1200, lr:6.250e-05, loss:-0.141, batch:1200 utterances> 
2026-02-13 04:20:51 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 32, iter:1400, lr:6.250e-05, loss:-0.726, batch:1400 utterances> 
2026-02-13 04:21:07 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 32, iter:1600, lr:6.250e-05, loss:-0.372, batch:1600 utterances> 
2026-02-13 04:21:24 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 32, iter:1800, lr:6.250e-05, loss:-0.283, batch:1800 utterances> 
2026-02-13 04:21:29 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:286 - INFO ] <epoch: 32, lr:6.250e-05, loss:0.032, Total time:2.621 min> 
2026-02-13 04:21:29 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:313 - INFO ] no improvement, best loss: -0.7987
2026-02-13 04:22:18 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:235 - INFO ] Training model ......
2026-02-13 04:23:04 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:200, lr:6.250e-05, loss:-5.699, batch:200 utterances> 
2026-02-13 04:23:50 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:400, lr:6.250e-05, loss:-6.205, batch:400 utterances> 
2026-02-13 04:24:36 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:600, lr:6.250e-05, loss:-4.829, batch:600 utterances> 
2026-02-13 04:25:22 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:800, lr:6.250e-05, loss:-5.029, batch:800 utterances> 
2026-02-13 04:26:08 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:1000, lr:6.250e-05, loss:-6.659, batch:1000 utterances> 
2026-02-13 04:26:54 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:1200, lr:6.250e-05, loss:-4.919, batch:1200 utterances> 
2026-02-13 04:27:40 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:1400, lr:6.250e-05, loss:-5.774, batch:1400 utterances> 
2026-02-13 04:28:25 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:1600, lr:6.250e-05, loss:-6.008, batch:1600 utterances> 
2026-02-13 04:29:11 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:1800, lr:6.250e-05, loss:-6.221, batch:1800 utterances> 
2026-02-13 04:29:57 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:2000, lr:6.250e-05, loss:-3.592, batch:2000 utterances> 
2026-02-13 04:30:42 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:2200, lr:6.250e-05, loss:-5.895, batch:2200 utterances> 
2026-02-13 04:31:28 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:2400, lr:6.250e-05, loss:-4.608, batch:2400 utterances> 
2026-02-13 04:32:14 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:2600, lr:6.250e-05, loss:-5.352, batch:2600 utterances> 
2026-02-13 04:32:59 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:2800, lr:6.250e-05, loss:-5.313, batch:2800 utterances> 
2026-02-13 04:33:44 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:3000, lr:6.250e-05, loss:-4.365, batch:3000 utterances> 
2026-02-13 04:34:30 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:3200, lr:6.250e-05, loss:-4.504, batch:3200 utterances> 
2026-02-13 04:35:16 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:3400, lr:6.250e-05, loss:-4.924, batch:3400 utterances> 
2026-02-13 04:36:02 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:3600, lr:6.250e-05, loss:-4.258, batch:3600 utterances> 
2026-02-13 04:36:48 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:3800, lr:6.250e-05, loss:-5.283, batch:3800 utterances> 
2026-02-13 04:37:33 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:4000, lr:6.250e-05, loss:-2.871, batch:4000 utterances> 
2026-02-13 04:38:19 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:4200, lr:6.250e-05, loss:-5.558, batch:4200 utterances> 
2026-02-13 04:39:05 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:4400, lr:6.250e-05, loss:-5.773, batch:4400 utterances> 
2026-02-13 04:39:51 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:4600, lr:6.250e-05, loss:-5.868, batch:4600 utterances> 
2026-02-13 04:40:36 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:4800, lr:6.250e-05, loss:-4.468, batch:4800 utterances> 
2026-02-13 04:41:22 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:5000, lr:6.250e-05, loss:-3.861, batch:5000 utterances> 
2026-02-13 04:42:08 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:5200, lr:6.250e-05, loss:-4.534, batch:5200 utterances> 
2026-02-13 04:42:54 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:5400, lr:6.250e-05, loss:-4.066, batch:5400 utterances> 
2026-02-13 04:43:40 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:5600, lr:6.250e-05, loss:-4.847, batch:5600 utterances> 
2026-02-13 04:44:25 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:5800, lr:6.250e-05, loss:-5.244, batch:5800 utterances> 
2026-02-13 04:45:11 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:6000, lr:6.250e-05, loss:-6.160, batch:6000 utterances> 
2026-02-13 04:45:57 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:6200, lr:6.250e-05, loss:-6.178, batch:6200 utterances> 
2026-02-13 04:46:42 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:6400, lr:6.250e-05, loss:-4.114, batch:6400 utterances> 
2026-02-13 04:47:28 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:6600, lr:6.250e-05, loss:-5.467, batch:6600 utterances> 
2026-02-13 04:48:14 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:6800, lr:6.250e-05, loss:-5.441, batch:6800 utterances> 
2026-02-13 04:49:00 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:7000, lr:6.250e-05, loss:-5.039, batch:7000 utterances> 
2026-02-13 04:49:45 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:7200, lr:6.250e-05, loss:-5.769, batch:7200 utterances> 
2026-02-13 04:50:30 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:7400, lr:6.250e-05, loss:-5.095, batch:7400 utterances> 
2026-02-13 04:51:16 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:7600, lr:6.250e-05, loss:-6.285, batch:7600 utterances> 
2026-02-13 04:52:03 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:7800, lr:6.250e-05, loss:-5.440, batch:7800 utterances> 
2026-02-13 04:52:48 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:8000, lr:6.250e-05, loss:-5.309, batch:8000 utterances> 
2026-02-13 04:53:34 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:8200, lr:6.250e-05, loss:-5.508, batch:8200 utterances> 
2026-02-13 04:54:20 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:8400, lr:6.250e-05, loss:-4.247, batch:8400 utterances> 
2026-02-13 04:55:06 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:8600, lr:6.250e-05, loss:-5.565, batch:8600 utterances> 
2026-02-13 04:55:52 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:8800, lr:6.250e-05, loss:-3.081, batch:8800 utterances> 
2026-02-13 04:56:37 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:9000, lr:6.250e-05, loss:-5.260, batch:9000 utterances> 
2026-02-13 04:57:23 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:9200, lr:6.250e-05, loss:-4.836, batch:9200 utterances> 
2026-02-13 04:58:08 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:9400, lr:6.250e-05, loss:-6.189, batch:9400 utterances> 
2026-02-13 04:58:54 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:9600, lr:6.250e-05, loss:-6.835, batch:9600 utterances> 
2026-02-13 04:59:39 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:9800, lr:6.250e-05, loss:-5.218, batch:9800 utterances> 
2026-02-13 05:00:25 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:10000, lr:6.250e-05, loss:-4.963, batch:10000 utterances> 
2026-02-13 05:01:11 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:10200, lr:6.250e-05, loss:-4.582, batch:10200 utterances> 
2026-02-13 05:01:57 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:10400, lr:6.250e-05, loss:-5.080, batch:10400 utterances> 
2026-02-13 05:02:42 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:10600, lr:6.250e-05, loss:-4.354, batch:10600 utterances> 
2026-02-13 05:03:28 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:10800, lr:6.250e-05, loss:-5.064, batch:10800 utterances> 
2026-02-13 05:04:14 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:11000, lr:6.250e-05, loss:-4.017, batch:11000 utterances> 
2026-02-13 05:04:59 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:11200, lr:6.250e-05, loss:-3.966, batch:11200 utterances> 
2026-02-13 05:05:45 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:11400, lr:6.250e-05, loss:-3.900, batch:11400 utterances> 
2026-02-13 05:06:31 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:11600, lr:6.250e-05, loss:-5.928, batch:11600 utterances> 
2026-02-13 05:07:16 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:11800, lr:6.250e-05, loss:-5.794, batch:11800 utterances> 
2026-02-13 05:08:03 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:12000, lr:6.250e-05, loss:-5.164, batch:12000 utterances> 
2026-02-13 05:08:49 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:12200, lr:6.250e-05, loss:-4.538, batch:12200 utterances> 
2026-02-13 05:09:35 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:12400, lr:6.250e-05, loss:-3.457, batch:12400 utterances> 
2026-02-13 05:10:20 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:12600, lr:6.250e-05, loss:-5.407, batch:12600 utterances> 
2026-02-13 05:11:06 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:12800, lr:6.250e-05, loss:-3.952, batch:12800 utterances> 
2026-02-13 05:11:53 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:13000, lr:6.250e-05, loss:-4.800, batch:13000 utterances> 
2026-02-13 05:12:39 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:13200, lr:6.250e-05, loss:-2.527, batch:13200 utterances> 
2026-02-13 05:13:25 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:13400, lr:6.250e-05, loss:-3.824, batch:13400 utterances> 
2026-02-13 05:14:10 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:13600, lr:6.250e-05, loss:-6.156, batch:13600 utterances> 
2026-02-13 05:14:56 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:13800, lr:6.250e-05, loss:-4.558, batch:13800 utterances> 
2026-02-13 05:15:42 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:14000, lr:6.250e-05, loss:-5.666, batch:14000 utterances> 
2026-02-13 05:16:28 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:14200, lr:6.250e-05, loss:-6.003, batch:14200 utterances> 
2026-02-13 05:17:14 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:14400, lr:6.250e-05, loss:-5.837, batch:14400 utterances> 
2026-02-13 05:17:59 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:14600, lr:6.250e-05, loss:-4.732, batch:14600 utterances> 
2026-02-13 05:18:44 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:14800, lr:6.250e-05, loss:-6.489, batch:14800 utterances> 
2026-02-13 05:19:29 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:15000, lr:6.250e-05, loss:-4.946, batch:15000 utterances> 
2026-02-13 05:20:15 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:15200, lr:6.250e-05, loss:-5.005, batch:15200 utterances> 
2026-02-13 05:21:01 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:15400, lr:6.250e-05, loss:-5.822, batch:15400 utterances> 
2026-02-13 05:21:46 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:15600, lr:6.250e-05, loss:-6.884, batch:15600 utterances> 
2026-02-13 05:22:32 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:15800, lr:6.250e-05, loss:-5.623, batch:15800 utterances> 
2026-02-13 05:23:18 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 33, iter:16000, lr:6.250e-05, loss:-4.346, batch:16000 utterances> 
2026-02-13 05:23:31 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:259 - INFO ] <epoch: 33, lr:6.250e-05, loss:-5.081, Total time:61.221 min> 
2026-02-13 05:23:31 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:267 - INFO ] Validation model ......
2026-02-13 05:23:49 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 33, iter:200, lr:6.250e-05, loss:-1.123, batch:200 utterances> 
2026-02-13 05:24:06 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 33, iter:400, lr:6.250e-05, loss:0.110, batch:400 utterances> 
2026-02-13 05:24:23 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 33, iter:600, lr:6.250e-05, loss:0.310, batch:600 utterances> 
2026-02-13 05:24:40 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 33, iter:800, lr:6.250e-05, loss:-0.233, batch:800 utterances> 
2026-02-13 05:24:57 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 33, iter:1000, lr:6.250e-05, loss:-0.603, batch:1000 utterances> 
2026-02-13 05:25:14 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 33, iter:1200, lr:6.250e-05, loss:-0.743, batch:1200 utterances> 
2026-02-13 05:25:31 [/home/student/zt/ConvTasNet_hao/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 33, iter:1400, lr:6.250e-05, loss:-1.300, batch:1400 utterances> 
